timestamp,symbol,timeframe,direction,confidence_label,confidence_pct,confidence_display,score,patterns,divergences,trend,price,duration_candles,duration_minutes,mtf_ok
2025-11-14 19:29:36,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,28331.959016,2,6,True
2025-11-14 19:29:36,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Bajista,LATERAL,29206.578264,10,50,True
2025-11-14 19:30:57,GBPJPY,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,158.850579,7,21,True
2025-11-14 19:30:57,GBPJPY,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,159.433483,10,50,True
2025-11-14 19:31:57,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Alcista,LATERAL,28169.188863,4,12,True
2025-11-14 19:31:57,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,28653.461477,1,5,True
2025-11-14 19:32:17,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,Divergencia RSI Bajista,LATERAL,27526.888373,10,30,True
2025-11-14 19:32:17,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,30047.092322,10,50,True
2025-11-14 19:32:58,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,,ALCISTA,32429.813657,3,9,True
2025-11-14 19:32:58,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,,,ALCISTA,29654.191431,5,25,True
2025-11-14 19:32:58,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,158.737739,9,27,True
2025-11-14 19:32:58,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,162.02354,10,50,True
2025-11-14 19:33:18,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.085401,10,30,True
2025-11-14 19:33:18,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.081967,10,50,True
2025-11-14 19:33:18,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,33119.114287,4,12,True
2025-11-14 19:33:18,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,29533.592981,10,50,True
2025-11-14 19:33:38,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,,BAJISTA,27838.266653,7,21,True
2025-11-14 19:33:38,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,28665.244668,10,50,True
2025-11-14 19:33:38,SOLUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,31317.631417,4,12,True
2025-11-14 19:33:38,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,30006.872873,2,10,True
2025-11-14 19:33:58,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Alcista,LATERAL,159.423813,10,30,True
2025-11-14 19:33:58,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,161.639344,8,40,True
2025-11-14 19:34:39,EURUSD,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.079896,10,30,True
2025-11-14 19:34:39,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,1.084958,10,50,True
2025-11-14 19:34:59,SOLUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,30686.173827,10,30,True
2025-11-14 19:34:59,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,29497.178081,2,10,True
2025-11-14 19:35:39,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,1.055909,10,30,True
2025-11-14 19:35:39,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.088305,10,50,True
2025-11-14 19:36:20,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,30754.990632,1,3,True
2025-11-14 19:36:20,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Martillo,Divergencia MACD Bajista,LATERAL,28138.294103,3,15,True
2025-11-14 19:36:20,SOLUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,29341.903741,10,30,True
2025-11-14 19:36:20,SOLUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,28527.077088,10,50,True
2025-11-14 19:36:20,GBPJPY,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,161.030112,10,30,True
2025-11-14 19:36:20,GBPJPY,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Martillo,Divergencia MACD Bajista,LATERAL,157.758812,7,35,True
2025-11-14 19:37:20,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,,Divergencia MACD Alcista,LATERAL,30958.490052,5,15,True
2025-11-14 19:37:20,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,30206.983883,5,25,True
2025-11-14 19:38:01,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.084008,6,18,True
2025-11-14 19:38:01,EURUSD,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.074955,5,25,True
2025-11-14 19:38:01,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Bajista,LATERAL,30891.366374,10,30,True
2025-11-14 19:38:01,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Bajista,LATERAL,30972.665169,2,10,True
2025-11-14 19:38:21,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,29728.589674,9,27,True
2025-11-14 19:38:21,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,28084.547605,5,25,True
2025-11-14 19:38:41,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo|Bearish Engulfing,,LATERAL,29266.570419,1,3,True
2025-11-14 19:38:41,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,31755.061623,4,20,True
2025-11-14 19:38:41,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia RSI Alcista,LATERAL,30271.943114,5,15,True
2025-11-14 19:38:41,ETHUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,29654.650628,2,10,True
2025-11-14 19:38:41,GBPJPY,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,159.022285,10,30,True
2025-11-14 19:38:41,GBPJPY,5m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,160.076706,10,50,True
2025-11-14 19:39:01,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,28258.178332,7,21,True
2025-11-14 19:39:01,SOLUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,30462.877012,4,20,True
2025-11-14 19:40:22,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Bajista,LATERAL,29150.691834,4,12,True
2025-11-14 19:40:22,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,31152.105003,7,35,True
2025-11-14 19:40:22,GBPJPY,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,160.950963,10,30,True
2025-11-14 19:40:22,GBPJPY,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,158.099312,10,50,True
2025-11-14 19:40:42,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,1.077383,10,30,True
2025-11-14 19:40:42,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.085344,3,15,True
2025-11-14 19:41:03,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,BAJISTA,29426.569134,4,12,True
2025-11-14 19:41:03,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,,,BAJISTA,29726.095431,4,20,True
2025-11-14 19:41:43,ETHUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,29774.870167,10,30,True
2025-11-14 19:41:43,ETHUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,30310.668406,2,10,True
2025-11-14 19:42:03,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo|Bearish Engulfing,,LATERAL,1.082065,3,9,True
2025-11-14 19:42:03,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.074479,10,50,True
2025-11-14 19:42:03,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,32411.226546,3,9,True
2025-11-14 19:42:03,SOLUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,26959.127815,6,30,True
2025-11-14 19:45:41,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,159.349228,7,21,True
2025-11-14 19:45:42,GBPJPY,5m,CALL,ALTA,0.9,ALTA (90%),7,,Divergencia RSI Alcista|Divergencia MACD Alcista,LATERAL,159.869706,10,50,True
2025-11-14 19:46:55,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Bajista,LATERAL,1.076645,10,30,True
2025-11-14 19:46:56,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,1.087593,8,40,True
2025-11-14 19:46:58,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,157.665156,10,30,True
2025-11-14 19:46:59,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,161.332129,8,40,True
2025-11-14 19:47:45,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia RSI Alcista,BAJISTA,1.07956,6,18,True
2025-11-14 19:47:45,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,1.065066,4,20,True
2025-11-14 19:48:11,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3199.75,10,30,True
2025-11-14 19:48:12,ETHUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,3200.1,7,35,True
2025-11-14 19:48:13,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,,ALCISTA,160.772558,6,18,True
2025-11-14 19:48:13,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,ALCISTA,161.132019,3,15,True
2025-11-14 19:48:35,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3200.41,10,30,True
2025-11-14 19:48:36,ETHUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,3200.41,7,35,True
2025-11-14 19:48:38,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,159.843178,4,12,True
2025-11-14 19:48:38,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,160.724278,9,45,True
2025-11-14 19:49:00,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3198.05,10,30,True
2025-11-14 19:49:01,ETHUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,3198.05,6,30,True
2025-11-14 19:49:24,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.083362,10,30,True
2025-11-14 19:49:24,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.075915,5,25,True
2025-11-14 19:49:25,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3199.08,10,30,True
2025-11-14 19:49:25,ETHUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,3199.08,6,30,True
2025-11-14 19:50:17,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3202.98,8,24,True
2025-11-14 19:50:17,ETHUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,3202.98,10,50,True
2025-11-14 19:55:02,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Bajista,LATERAL,1.079796,8,24,True
2025-11-14 19:55:02,EURUSD,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.076176,5,25,True
2025-11-14 19:55:04,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,ALCISTA,142.93,4,12,True
2025-11-14 19:55:04,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,ALCISTA,142.94,6,30,True
2025-11-14 19:55:05,GBPJPY,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,162.742792,10,30,True
2025-11-14 19:55:05,GBPJPY,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,160.107606,5,25,True
2025-11-14 19:56:34,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.082763,8,24,True
2025-11-14 19:56:35,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.088615,10,50,True
2025-11-14 19:56:35,ETHUSDT,3m,CALL,ALTA,0.9,ALTA (90%),7,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3201.63,4,12,True
2025-11-14 19:56:35,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3201.23,10,50,True
2025-11-14 19:56:36,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,142.74,7,21,True
2025-11-14 19:56:36,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,ALCISTA,142.74,10,50,True
2025-11-14 19:56:59,ETHUSDT,3m,CALL,ALTA,0.9,ALTA (90%),7,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3203.2,4,12,True
2025-11-14 19:56:59,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3203.2,10,50,True
2025-11-14 19:57:00,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,142.88,5,15,True
2025-11-14 19:57:00,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,ALCISTA,142.89,7,35,True
2025-11-14 19:57:23,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,3205.3,10,30,True
2025-11-14 19:57:24,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3205.29,8,40,True
2025-11-14 19:57:24,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,ALCISTA,142.98,10,30,True
2025-11-14 19:57:25,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo,,ALCISTA,142.98,5,25,True
2025-11-14 19:57:48,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,3205.56,10,30,True
2025-11-14 19:57:48,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3205.56,7,35,True
2025-11-14 19:57:48,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,ALCISTA,142.98,10,30,True
2025-11-14 19:57:49,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo,,ALCISTA,142.98,5,25,True
2025-11-14 19:58:12,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,3206.85,10,30,True
2025-11-14 19:58:12,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3206.85,6,30,True
2025-11-14 19:58:36,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,3205.82,10,30,True
2025-11-14 19:58:37,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3205.82,7,35,True
2025-11-14 19:58:37,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,ALCISTA,143.04,10,30,True
2025-11-14 19:58:37,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,ALCISTA,143.04,5,25,True
2025-11-14 19:59:50,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,3208.41,9,27,True
2025-11-14 19:59:51,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo,,LATERAL,3208.23,6,30,True
2025-11-14 19:59:51,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia RSI Bajista,ALCISTA,143.1,10,30,True
2025-11-14 19:59:52,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,ALCISTA,143.13,4,20,True
2025-11-14 20:00:13,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95812.11,8,24,True
2025-11-14 20:00:13,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,95812.11,3,15,True
2025-11-14 20:02:11,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3209.94,10,30,True
2025-11-14 20:02:12,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3209.94,3,15,True
2025-11-14 20:02:12,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,ALCISTA,143.06,10,30,True
2025-11-14 20:02:13,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,ALCISTA,143.06,4,20,True
2025-11-14 20:02:34,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,95757.99,10,30,True
2025-11-14 20:02:34,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,95758.0,3,15,True
2025-11-14 20:03:08,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,ALCISTA,143.05,1,3,True
2025-11-14 20:03:09,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,ALCISTA,143.04,4,20,True
2025-11-14 20:03:30,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95675.4,10,30,True
2025-11-14 20:03:30,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95675.4,4,20,True
2025-11-14 20:03:32,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3206.78,10,30,True
2025-11-14 20:03:32,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,LATERAL,3206.77,4,20,True
2025-11-14 20:03:55,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95676.8,10,30,True
2025-11-14 20:03:55,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95676.8,4,20,True
2025-11-14 20:03:56,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3206.53,10,30,True
2025-11-14 20:03:57,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Shooting Star|Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3205.94,4,20,True
2025-11-14 20:04:19,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95664.46,9,27,True
2025-11-14 20:04:19,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95664.46,4,20,True
2025-11-14 20:04:20,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3206.07,10,30,True
2025-11-14 20:04:21,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3206.07,4,20,True
2025-11-14 20:05:26,ETHUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,3211.5,10,30,True
2025-11-14 20:05:27,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3211.5,6,30,True
2025-11-14 20:05:27,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia RSI Bajista,ALCISTA,143.15,10,30,True
2025-11-14 20:05:28,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,ALCISTA,143.15,6,30,True
2025-11-14 20:05:49,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo,,LATERAL,95817.63,10,30,True
2025-11-14 20:05:49,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,95817.62,4,20,True
2025-11-14 20:05:51,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Alcista,ALCISTA,143.12,10,30,True
2025-11-14 20:05:52,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.09,7,35,True
2025-11-14 20:06:13,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95798.85,6,18,True
2025-11-14 20:06:13,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,95798.85,5,25,True
2025-11-14 20:06:15,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,3207.6,10,30,True
2025-11-14 20:06:15,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,3207.6,10,50,True
2025-11-14 20:06:16,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.08,10,30,True
2025-11-14 20:06:16,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.09,7,35,True
2025-11-14 20:06:37,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,LATERAL,95814.73,5,15,True
2025-11-14 20:06:38,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,95814.73,4,20,True
2025-11-14 20:06:40,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.05,10,30,True
2025-11-14 20:06:40,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.05,8,40,True
2025-11-14 20:07:02,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,LATERAL,95807.58,5,15,True
2025-11-14 20:07:02,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,95808.79,4,20,True
2025-11-14 20:07:03,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,3207.56,10,30,True
2025-11-14 20:07:04,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,LATERAL,3208.1,10,50,True
2025-11-14 20:07:04,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo|Bearish Engulfing,,ALCISTA,143.11,9,27,True
2025-11-14 20:07:05,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,ALCISTA,143.15,6,30,True
2025-11-14 20:07:26,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95868.0,4,12,True
2025-11-14 20:07:27,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,95868.0,4,20,True
2025-11-14 20:07:27,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,BAJISTA,1.068396,8,24,True
2025-11-14 20:07:28,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia RSI Alcista,BAJISTA,1.077181,10,50,True
2025-11-14 20:07:28,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,3209.38,8,24,True
2025-11-14 20:07:29,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3209.4,8,40,True
2025-11-14 20:07:29,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.08,10,30,True
2025-11-14 20:07:30,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.08,7,35,True
2025-11-14 20:07:52,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95866.14,4,12,True
2025-11-14 20:07:52,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,95866.14,4,20,True
